Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
5032	ctfmon.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
5032	ctfmon.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5032	ctfmon.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5032	ctfmon.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5032	ctfmon.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
5032	ctfmon.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5032	ctfmon.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
4108	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
4108	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
4108	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
4108	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
4108	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4108	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
4108	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
4108	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4108	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
4108	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
4108	svchost.exe	12	SeSystemtimePrivilege		Change the system time
4108	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
4108	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
4108	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
4108	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
4108	svchost.exe	17	SeBackupPrivilege		Backup files and directories
4108	svchost.exe	18	SeRestorePrivilege		Restore files and directories
4108	svchost.exe	19	SeShutdownPrivilege		Shut down the system
4108	svchost.exe	20	SeDebugPrivilege		Debug programs
4108	svchost.exe	21	SeAuditPrivilege		Generate security audits
4108	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4108	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4108	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4108	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
4108	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
4108	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4108	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
4108	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4108	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
4108	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4108	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4108	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
4108	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
4108	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
4108	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
4224	taskhostw.exe	2	SeCreateTokenPrivilege		Create a token object
4224	taskhostw.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
4224	taskhostw.exe	4	SeLockMemoryPrivilege		Lock pages in memory
4224	taskhostw.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
4224	taskhostw.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4224	taskhostw.exe	7	SeTcbPrivilege		Act as part of the operating system
4224	taskhostw.exe	8	SeSecurityPrivilege		Manage auditing and security log
4224	taskhostw.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4224	taskhostw.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
4224	taskhostw.exe	11	SeSystemProfilePrivilege		Profile system performance
4224	taskhostw.exe	12	SeSystemtimePrivilege		Change the system time
4224	taskhostw.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
4224	taskhostw.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
4224	taskhostw.exe	15	SeCreatePagefilePrivilege		Create a pagefile
4224	taskhostw.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
4224	taskhostw.exe	17	SeBackupPrivilege		Backup files and directories
4224	taskhostw.exe	18	SeRestorePrivilege		Restore files and directories
4224	taskhostw.exe	19	SeShutdownPrivilege	Present	Shut down the system
4224	taskhostw.exe	20	SeDebugPrivilege		Debug programs
4224	taskhostw.exe	21	SeAuditPrivilege		Generate security audits
4224	taskhostw.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4224	taskhostw.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4224	taskhostw.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4224	taskhostw.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
4224	taskhostw.exe	26	SeSyncAgentPrivilege		Synch directory service data
4224	taskhostw.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4224	taskhostw.exe	28	SeManageVolumePrivilege		Manage the files on a volume
4224	taskhostw.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
4224	taskhostw.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
4224	taskhostw.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4224	taskhostw.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4224	taskhostw.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
4224	taskhostw.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
4224	taskhostw.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
4224	taskhostw.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
872	userinit.exe	2	SeCreateTokenPrivilege		Create a token object
872	userinit.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
872	userinit.exe	4	SeLockMemoryPrivilege		Lock pages in memory
872	userinit.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
872	userinit.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
872	userinit.exe	7	SeTcbPrivilege		Act as part of the operating system
872	userinit.exe	8	SeSecurityPrivilege		Manage auditing and security log
872	userinit.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
872	userinit.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
872	userinit.exe	11	SeSystemProfilePrivilege		Profile system performance
872	userinit.exe	12	SeSystemtimePrivilege		Change the system time
872	userinit.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
872	userinit.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
872	userinit.exe	15	SeCreatePagefilePrivilege		Create a pagefile
872	userinit.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
872	userinit.exe	17	SeBackupPrivilege		Backup files and directories
872	userinit.exe	18	SeRestorePrivilege		Restore files and directories
872	userinit.exe	19	SeShutdownPrivilege	Present	Shut down the system
872	userinit.exe	20	SeDebugPrivilege		Debug programs
872	userinit.exe	21	SeAuditPrivilege		Generate security audits
872	userinit.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
872	userinit.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
872	userinit.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
872	userinit.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
872	userinit.exe	26	SeSyncAgentPrivilege		Synch directory service data
872	userinit.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
872	userinit.exe	28	SeManageVolumePrivilege		Manage the files on a volume
872	userinit.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
872	userinit.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
872	userinit.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
872	userinit.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
872	userinit.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
872	userinit.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
872	userinit.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
872	userinit.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1072	explorer.exe	2	SeCreateTokenPrivilege		Create a token object
1072	explorer.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
1072	explorer.exe	4	SeLockMemoryPrivilege		Lock pages in memory
1072	explorer.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1072	explorer.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1072	explorer.exe	7	SeTcbPrivilege		Act as part of the operating system
1072	explorer.exe	8	SeSecurityPrivilege		Manage auditing and security log
1072	explorer.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1072	explorer.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1072	explorer.exe	11	SeSystemProfilePrivilege		Profile system performance
1072	explorer.exe	12	SeSystemtimePrivilege		Change the system time
1072	explorer.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
1072	explorer.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
1072	explorer.exe	15	SeCreatePagefilePrivilege		Create a pagefile
1072	explorer.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
1072	explorer.exe	17	SeBackupPrivilege		Backup files and directories
1072	explorer.exe	18	SeRestorePrivilege		Restore files and directories
1072	explorer.exe	19	SeShutdownPrivilege	Present	Shut down the system
1072	explorer.exe	20	SeDebugPrivilege		Debug programs
1072	explorer.exe	21	SeAuditPrivilege		Generate security audits
1072	explorer.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1072	explorer.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1072	explorer.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1072	explorer.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
1072	explorer.exe	26	SeSyncAgentPrivilege		Synch directory service data
1072	explorer.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1072	explorer.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1072	explorer.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
1072	explorer.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
1072	explorer.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1072	explorer.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1072	explorer.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
1072	explorer.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
1072	explorer.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
1072	explorer.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1780	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1780	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
1780	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
1780	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1780	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1780	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
1780	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1780	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1780	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1780	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
1780	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1780	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
1780	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
1780	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
1780	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
1780	svchost.exe	17	SeBackupPrivilege		Backup files and directories
1780	svchost.exe	18	SeRestorePrivilege		Restore files and directories
1780	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
1780	svchost.exe	20	SeDebugPrivilege		Debug programs
1780	svchost.exe	21	SeAuditPrivilege		Generate security audits
1780	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1780	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1780	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1780	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
1780	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1780	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1780	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1780	svchost.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
1780	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
1780	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1780	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1780	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
1780	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
1780	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
1780	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
2808	SearchIndexer.	2	SeCreateTokenPrivilege		Create a token object
2808	SearchIndexer.	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
2808	SearchIndexer.	4	SeLockMemoryPrivilege	Default	Lock pages in memory
2808	SearchIndexer.	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
2808	SearchIndexer.	6	SeMachineAccountPrivilege		Add workstations to the domain
2808	SearchIndexer.	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
