Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
3672	conhost.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
3672	conhost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
6796	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
6796	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
6796	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
6796	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
6796	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
6796	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
6796	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
6796	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
6796	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
6796	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
6796	svchost.exe	12	SeSystemtimePrivilege		Change the system time
6796	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
6796	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
6796	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
6796	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
6796	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
6796	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
6796	svchost.exe	19	SeShutdownPrivilege		Shut down the system
6796	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
6796	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
6796	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
6796	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
6796	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
6796	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
6796	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
6796	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
6796	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
6796	svchost.exe	29	SeImpersonatePrivilege	Default	Impersonate a client after authentication
6796	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
6796	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
6796	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
6796	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
6796	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
6796	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
6796	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
916	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
916	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
916	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
916	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
916	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
916	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
916	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
916	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
916	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
916	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
916	svchost.exe	12	SeSystemtimePrivilege		Change the system time
916	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
916	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
916	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
916	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
916	svchost.exe	17	SeBackupPrivilege		Backup files and directories
916	svchost.exe	18	SeRestorePrivilege		Restore files and directories
916	svchost.exe	19	SeShutdownPrivilege		Shut down the system
916	svchost.exe	20	SeDebugPrivilege		Debug programs
916	svchost.exe	21	SeAuditPrivilege		Generate security audits
916	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
916	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
916	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
916	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
916	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
916	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
916	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
916	svchost.exe	29	SeImpersonatePrivilege	Default	Impersonate a client after authentication
916	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
916	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
916	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
916	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
916	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
916	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
916	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
5464	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
5464	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
5464	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
5464	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
5464	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
5464	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
5464	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
5464	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
5464	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
5464	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
5464	svchost.exe	12	SeSystemtimePrivilege		Change the system time
5464	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
5464	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
5464	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
5464	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
5464	svchost.exe	17	SeBackupPrivilege		Backup files and directories
5464	svchost.exe	18	SeRestorePrivilege		Restore files and directories
5464	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
5464	svchost.exe	20	SeDebugPrivilege		Debug programs
5464	svchost.exe	21	SeAuditPrivilege	Present	Generate security audits
5464	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
5464	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
5464	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
5464	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
5464	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
5464	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
5464	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
5464	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
5464	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
5464	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
5464	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
5464	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
5464	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
5464	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
5464	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
760	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
760	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
760	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
760	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
760	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
760	svchost.exe	7	SeTcbPrivilege	Default	Act as part of the operating system
760	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
760	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
760	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
760	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
760	svchost.exe	12	SeSystemtimePrivilege		Change the system time
760	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
760	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
760	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
760	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
760	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
760	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
760	svchost.exe	19	SeShutdownPrivilege		Shut down the system
760	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
760	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
760	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
760	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
760	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
760	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
760	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
760	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
760	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
760	svchost.exe	29	SeImpersonatePrivilege	Default	Impersonate a client after authentication
760	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
760	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
760	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
760	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
760	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
760	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
760	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
4908	SgrmBroker.exe	2	SeCreateTokenPrivilege		Create a token object
4908	SgrmBroker.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
4908	SgrmBroker.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
4908	SgrmBroker.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
4908	SgrmBroker.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4908	SgrmBroker.exe	7	SeTcbPrivilege	Default	Act as part of the operating system
4908	SgrmBroker.exe	8	SeSecurityPrivilege		Manage auditing and security log
4908	SgrmBroker.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4908	SgrmBroker.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
4908	SgrmBroker.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
4908	SgrmBroker.exe	12	SeSystemtimePrivilege		Change the system time
4908	SgrmBroker.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
4908	SgrmBroker.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
4908	SgrmBroker.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
4908	SgrmBroker.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
4908	SgrmBroker.exe	17	SeBackupPrivilege		Backup files and directories
4908	SgrmBroker.exe	18	SeRestorePrivilege		Restore files and directories
4908	SgrmBroker.exe	19	SeShutdownPrivilege		Shut down the system
4908	SgrmBroker.exe	20	SeDebugPrivilege	Default	Debug programs
4908	SgrmBroker.exe	21	SeAuditPrivilege	Default	Generate security audits
4908	SgrmBroker.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4908	SgrmBroker.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4908	SgrmBroker.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4908	SgrmBroker.exe	25	SeUndockPrivilege		Remove computer from docking station
4908	SgrmBroker.exe	26	SeSyncAgentPrivilege		Synch directory service data
4908	SgrmBroker.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4908	SgrmBroker.exe	28	SeManageVolumePrivilege		Manage the files on a volume
4908	SgrmBroker.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4908	SgrmBroker.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
4908	SgrmBroker.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4908	SgrmBroker.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4908	SgrmBroker.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
4908	SgrmBroker.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
4908	SgrmBroker.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
4908	SgrmBroker.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
1092	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1092	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1092	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
1092	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1092	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1092	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
1092	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1092	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
1092	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1092	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
1092	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1092	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
1092	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
1092	svchost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
1092	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
