Volatility 3 Framework 2.4.1

PID	Process	Block	Variable	Value
4848	svchost.exe	0x21be4403da0	HOMEPATH	\Users\IEUser
4848	svchost.exe	0x21be4403da0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
4848	svchost.exe	0x21be4403da0	LOCALAPPDATA	C:\Users\IEUser\AppData\Local
4848	svchost.exe	0x21be4403da0	LOGONSERVER	\\MSEDGEWIN10
4848	svchost.exe	0x21be4403da0	NUMBER_OF_PROCESSORS	8
4848	svchost.exe	0x21be4403da0	OneDrive	C:\Users\IEUser\OneDrive
4848	svchost.exe	0x21be4403da0	OS	Windows_NT
4848	svchost.exe	0x21be4403da0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Users\IEUser\AppData\Local\Microsoft\WindowsApps;C:\Tools\Cmder;C:\ProgramData\chocolatey\lib\radare2.flare\tools\radare2\bin;C:\Tools\java-deobfuscator-gui;C:\Tools\Bytecode-Viewer;C:\Program Files (x86)\Nmap;C:\ProgramData\chocolatey\lib\rawcap\tools\rawcap;C:\Tools\pyinstxtractor;C:\Tools\oledump;C:\Tools\rtfdump;C:\Tools\msoffcrypto-crack;C:\Program Files (x86)\pdfid;C:\Program Files (x86)\pdfparser;C:\pdfstreamdumper;C:\iDefense\SysAnalyzer;C:\Users\IEUser\AppData\Local\Programs\Fiddler;C:\Users\IEUser\AppData\Roaming\npm
4848	svchost.exe	0x21be4403da0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
4848	svchost.exe	0x21be4403da0	PROCESSOR_ARCHITECTURE	AMD64
4848	svchost.exe	0x21be4403da0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
4848	svchost.exe	0x21be4403da0	PROCESSOR_LEVEL	23
4848	svchost.exe	0x21be4403da0	PROCESSOR_REVISION	7100
4848	svchost.exe	0x21be4403da0	ProgramData	C:\ProgramData
4848	svchost.exe	0x21be4403da0	ProgramFiles	C:\Program Files
4848	svchost.exe	0x21be4403da0	ProgramFiles(x86)	C:\Program Files (x86)
4848	svchost.exe	0x21be4403da0	ProgramW6432	C:\Program Files
4848	svchost.exe	0x21be4403da0	PROMPT	FLARE$S$d$s$t$_$p$+$g
4848	svchost.exe	0x21be4403da0	PSModulePath	C:\Users\IEUser\Documents\WindowsPowerShell\Modules
4848	svchost.exe	0x21be4403da0	PUBLIC	C:\Users\Public
4848	svchost.exe	0x21be4403da0	RAW_TOOLS_DIR	C:\Tools
4848	svchost.exe	0x21be4403da0	SystemDrive	C:
4848	svchost.exe	0x21be4403da0	SystemRoot	C:\Windows
4848	svchost.exe	0x21be4403da0	TEMP	C:\Users\IEUser\AppData\Local\Temp
4848	svchost.exe	0x21be4403da0	TMP	C:\Users\IEUser\AppData\Local\Temp
4848	svchost.exe	0x21be4403da0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
4848	svchost.exe	0x21be4403da0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
4848	svchost.exe	0x21be4403da0	USERDOMAIN	MSEDGEWIN10
4848	svchost.exe	0x21be4403da0	USERDOMAIN_ROAMINGPROFILE	MSEDGEWIN10
4848	svchost.exe	0x21be4403da0	USERNAME	IEUser
4848	svchost.exe	0x21be4403da0	USERPROFILE	C:\Users\IEUser
4848	svchost.exe	0x21be4403da0	VM_COMMON_DIR	C:\ProgramData\FEVM
4848	svchost.exe	0x21be4403da0	windir	C:\Windows
4848	svchost.exe	0x21be4403da0	_NT_SYMBOL_PATH	symsrv*symsrv.dll*C:\symbols*http://msdl.microsoft.com/download/symbols
5056	SearchIndexer.	0x165e69320b0	ALLUSERSPROFILE	C:\ProgramData
5056	SearchIndexer.	0x165e69320b0	APPDATA	C:\Windows\system32\config\systemprofile\AppData\Roaming
5056	SearchIndexer.	0x165e69320b0	ChocolateyInstall	C:\ProgramData\chocolatey
5056	SearchIndexer.	0x165e69320b0	ChocolateyToolsLocation	C:\Tools
5056	SearchIndexer.	0x165e69320b0	CommonProgramFiles	C:\Program Files\Common Files
5056	SearchIndexer.	0x165e69320b0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5056	SearchIndexer.	0x165e69320b0	CommonProgramW6432	C:\Program Files\Common Files
5056	SearchIndexer.	0x165e69320b0	COMPUTERNAME	MSEDGEWIN10
5056	SearchIndexer.	0x165e69320b0	ComSpec	C:\Windows\system32\cmd.exe
5056	SearchIndexer.	0x165e69320b0	DriverData	C:\Windows\System32\Drivers\DriverData
5056	SearchIndexer.	0x165e69320b0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
5056	SearchIndexer.	0x165e69320b0	LOCALAPPDATA	C:\Windows\system32\config\systemprofile\AppData\Local
5056	SearchIndexer.	0x165e69320b0	NUMBER_OF_PROCESSORS	8
5056	SearchIndexer.	0x165e69320b0	OS	Windows_NT
5056	SearchIndexer.	0x165e69320b0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Windows\system32\config\systemprofile\AppData\Local\Microsoft\WindowsApps;C:\Windows\system32
5056	SearchIndexer.	0x165e69320b0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5056	SearchIndexer.	0x165e69320b0	PROCESSOR_ARCHITECTURE	AMD64
5056	SearchIndexer.	0x165e69320b0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
5056	SearchIndexer.	0x165e69320b0	PROCESSOR_LEVEL	23
5056	SearchIndexer.	0x165e69320b0	PROCESSOR_REVISION	7100
5056	SearchIndexer.	0x165e69320b0	ProgramData	C:\ProgramData
5056	SearchIndexer.	0x165e69320b0	ProgramFiles	C:\Program Files
5056	SearchIndexer.	0x165e69320b0	ProgramFiles(x86)	C:\Program Files (x86)
5056	SearchIndexer.	0x165e69320b0	ProgramW6432	C:\Program Files
5056	SearchIndexer.	0x165e69320b0	PSModulePath	C:\ProgramData\FEVM;C:\ProgramData\Boxstarter;C:\Program Files\WindowsPowerShell\Modules;C:\Windows\system32\WindowsPowerShell\v1.0\Modules
5056	SearchIndexer.	0x165e69320b0	PUBLIC	C:\Users\Public
5056	SearchIndexer.	0x165e69320b0	RAW_TOOLS_DIR	C:\Tools
5056	SearchIndexer.	0x165e69320b0	SystemDrive	C:
5056	SearchIndexer.	0x165e69320b0	SystemRoot	C:\Windows
5056	SearchIndexer.	0x165e69320b0	TEMP	C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc
5056	SearchIndexer.	0x165e69320b0	TMP	C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc
5056	SearchIndexer.	0x165e69320b0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
5056	SearchIndexer.	0x165e69320b0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
5056	SearchIndexer.	0x165e69320b0	USERDOMAIN	WORKGROUP
5056	SearchIndexer.	0x165e69320b0	USERNAME	MSEDGEWIN10$
5056	SearchIndexer.	0x165e69320b0	USERPROFILE	C:\Windows\system32\config\systemprofile
5056	SearchIndexer.	0x165e69320b0	VM_COMMON_DIR	C:\ProgramData\FEVM
5056	SearchIndexer.	0x165e69320b0	windir	C:\Windows
4284	ShellExperienc	0x203ce403f20	ALLUSERSPROFILE	C:\ProgramData
4284	ShellExperienc	0x203ce403f20	APPDATA	C:\Users\IEUser\AppData\Roaming
4284	ShellExperienc	0x203ce403f20	ChocolateyInstall	C:\ProgramData\chocolatey
4284	ShellExperienc	0x203ce403f20	ChocolateyLastPathUpdate	132973136170645366
4284	ShellExperienc	0x203ce403f20	ChocolateyToolsLocation	C:\Tools
4284	ShellExperienc	0x203ce403f20	CommonProgramFiles	C:\Program Files\Common Files
4284	ShellExperienc	0x203ce403f20	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
4284	ShellExperienc	0x203ce403f20	CommonProgramW6432	C:\Program Files\Common Files
4284	ShellExperienc	0x203ce403f20	COMPUTERNAME	MSEDGEWIN10
4284	ShellExperienc	0x203ce403f20	ComSpec	C:\Windows\system32\cmd.exe
4284	ShellExperienc	0x203ce403f20	DriverData	C:\Windows\System32\Drivers\DriverData
4284	ShellExperienc	0x203ce403f20	HOMEDRIVE	C:
4284	ShellExperienc	0x203ce403f20	HOMEPATH	\Users\IEUser
4284	ShellExperienc	0x203ce403f20	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
4284	ShellExperienc	0x203ce403f20	LOCALAPPDATA	C:\Users\IEUser\AppData\Local\Packages\microsoft.windows.shellexperiencehost_cw5n1h2txyewy\AC
4284	ShellExperienc	0x203ce403f20	LOGONSERVER	\\MSEDGEWIN10
4284	ShellExperienc	0x203ce403f20	NUMBER_OF_PROCESSORS	8
4284	ShellExperienc	0x203ce403f20	OneDrive	C:\Users\IEUser\OneDrive
4284	ShellExperienc	0x203ce403f20	OS	Windows_NT
4284	ShellExperienc	0x203ce403f20	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Users\IEUser\AppData\Local\Microsoft\WindowsApps;C:\Tools\Cmder;C:\ProgramData\chocolatey\lib\radare2.flare\tools\radare2\bin;C:\Tools\java-deobfuscator-gui;C:\Tools\Bytecode-Viewer;C:\Program Files (x86)\Nmap;C:\ProgramData\chocolatey\lib\rawcap\tools\rawcap;C:\Tools\pyinstxtractor;C:\Tools\oledump;C:\Tools\rtfdump;C:\Tools\msoffcrypto-crack;C:\Program Files (x86)\pdfid;C:\Program Files (x86)\pdfparser;C:\pdfstreamdumper;C:\iDefense\SysAnalyzer;C:\Users\IEUser\AppData\Local\Programs\Fiddler;C:\Users\IEUser\AppData\Roaming\npm
4284	ShellExperienc	0x203ce403f20	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
4284	ShellExperienc	0x203ce403f20	PROCESSOR_ARCHITECTURE	AMD64
4284	ShellExperienc	0x203ce403f20	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
4284	ShellExperienc	0x203ce403f20	PROCESSOR_LEVEL	23
4284	ShellExperienc	0x203ce403f20	PROCESSOR_REVISION	7100
4284	ShellExperienc	0x203ce403f20	ProgramData	C:\ProgramData
4284	ShellExperienc	0x203ce403f20	ProgramFiles	C:\Program Files
4284	ShellExperienc	0x203ce403f20	ProgramFiles(x86)	C:\Program Files (x86)
4284	ShellExperienc	0x203ce403f20	ProgramW6432	C:\Program Files
4284	ShellExperienc	0x203ce403f20	PROMPT	FLARE$S$d$s$t$_$p$+$g
4284	ShellExperienc	0x203ce403f20	PSModulePath	C:\Users\IEUser\Documents\WindowsPowerShell\Modules
4284	ShellExperienc	0x203ce403f20	PUBLIC	C:\Users\Public
4284	ShellExperienc	0x203ce403f20	RAW_TOOLS_DIR	C:\Tools
4284	ShellExperienc	0x203ce403f20	SystemDrive	C:
4284	ShellExperienc	0x203ce403f20	SystemRoot	C:\Windows
4284	ShellExperienc	0x203ce403f20	TEMP	C:\Users\IEUser\AppData\Local\Packages\microsoft.windows.shellexperiencehost_cw5n1h2txyewy\AC\Temp
4284	ShellExperienc	0x203ce403f20	TMP	C:\Users\IEUser\AppData\Local\Packages\microsoft.windows.shellexperiencehost_cw5n1h2txyewy\AC\Temp
4284	ShellExperienc	0x203ce403f20	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
4284	ShellExperienc	0x203ce403f20	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
4284	ShellExperienc	0x203ce403f20	USERDOMAIN	MSEDGEWIN10
4284	ShellExperienc	0x203ce403f20	USERDOMAIN_ROAMINGPROFILE	MSEDGEWIN10
4284	ShellExperienc	0x203ce403f20	USERNAME	IEUser
4284	ShellExperienc	0x203ce403f20	USERPROFILE	C:\Users\IEUser
4284	ShellExperienc	0x203ce403f20	VM_COMMON_DIR	C:\ProgramData\FEVM
4284	ShellExperienc	0x203ce403f20	windir	C:\Windows
4284	ShellExperienc	0x203ce403f20	_NT_SYMBOL_PATH	symsrv*symsrv.dll*C:\symbols*http://msdl.microsoft.com/download/symbols
5148	SearchUI.exe	0x198e0e03ed0	ALLUSERSPROFILE	C:\ProgramData
5148	SearchUI.exe	0x198e0e03ed0	APPDATA	C:\Users\IEUser\AppData\Roaming
5148	SearchUI.exe	0x198e0e03ed0	ChocolateyInstall	C:\ProgramData\chocolatey
5148	SearchUI.exe	0x198e0e03ed0	ChocolateyLastPathUpdate	132973136170645366
5148	SearchUI.exe	0x198e0e03ed0	ChocolateyToolsLocation	C:\Tools
5148	SearchUI.exe	0x198e0e03ed0	CommonProgramFiles	C:\Program Files\Common Files
5148	SearchUI.exe	0x198e0e03ed0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5148	SearchUI.exe	0x198e0e03ed0	CommonProgramW6432	C:\Program Files\Common Files
5148	SearchUI.exe	0x198e0e03ed0	COMPUTERNAME	MSEDGEWIN10
5148	SearchUI.exe	0x198e0e03ed0	ComSpec	C:\Windows\system32\cmd.exe
5148	SearchUI.exe	0x198e0e03ed0	DriverData	C:\Windows\System32\Drivers\DriverData
5148	SearchUI.exe	0x198e0e03ed0	FPS_BROWSER_APP_PROFILE_STRING	Internet Explorer
5148	SearchUI.exe	0x198e0e03ed0	FPS_BROWSER_USER_PROFILE_STRING	Default
5148	SearchUI.exe	0x198e0e03ed0	HOMEDRIVE	C:
5148	SearchUI.exe	0x198e0e03ed0	HOMEPATH	\Users\IEUser
5148	SearchUI.exe	0x198e0e03ed0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
5148	SearchUI.exe	0x198e0e03ed0	LOCALAPPDATA	C:\Users\IEUser\AppData\Local\Packages\microsoft.windows.cortana_cw5n1h2txyewy\AC
5148	SearchUI.exe	0x198e0e03ed0	LOGONSERVER	\\MSEDGEWIN10
5148	SearchUI.exe	0x198e0e03ed0	NUMBER_OF_PROCESSORS	8
5148	SearchUI.exe	0x198e0e03ed0	OneDrive	C:\Users\IEUser\OneDrive
5148	SearchUI.exe	0x198e0e03ed0	OS	Windows_NT
5148	SearchUI.exe	0x198e0e03ed0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Users\IEUser\AppData\Local\Microsoft\WindowsApps;C:\Tools\Cmder;C:\ProgramData\chocolatey\lib\radare2.flare\tools\radare2\bin;C:\Tools\java-deobfuscator-gui;C:\Tools\Bytecode-Viewer;C:\Program Files (x86)\Nmap;C:\ProgramData\chocolatey\lib\rawcap\tools\rawcap;C:\Tools\pyinstxtractor;C:\Tools\oledump;C:\Tools\rtfdump;C:\Tools\msoffcrypto-crack;C:\Program Files (x86)\pdfid;C:\Program Files (x86)\pdfparser;C:\pdfstreamdumper;C:\iDefense\SysAnalyzer;C:\Users\IEUser\AppData\Local\Programs\Fiddler;C:\Users\IEUser\AppData\Roaming\npm
5148	SearchUI.exe	0x198e0e03ed0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5148	SearchUI.exe	0x198e0e03ed0	PROCESSOR_ARCHITECTURE	AMD64
5148	SearchUI.exe	0x198e0e03ed0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
5148	SearchUI.exe	0x198e0e03ed0	PROCESSOR_LEVEL	23
5148	SearchUI.exe	0x198e0e03ed0	PROCESSOR_REVISION	7100
5148	SearchUI.exe	0x198e0e03ed0	ProgramData	C:\ProgramData
5148	SearchUI.exe	0x198e0e03ed0	ProgramFiles	C:\Program Files
5148	SearchUI.exe	0x198e0e03ed0	ProgramFiles(x86)	C:\Program Files (x86)
5148	SearchUI.exe	0x198e0e03ed0	ProgramW6432	C:\Program Files
5148	SearchUI.exe	0x198e0e03ed0	PROMPT	FLARE$S$d$s$t$_$p$+$g
5148	SearchUI.exe	0x198e0e03ed0	PSModulePath	C:\Users\IEUser\Documents\WindowsPowerShell\Modules
5148	SearchUI.exe	0x198e0e03ed0	PUBLIC	C:\Users\Public
5148	SearchUI.exe	0x198e0e03ed0	RAW_TOOLS_DIR	C:\Tools
5148	SearchUI.exe	0x198e0e03ed0	SystemDrive	C:
5148	SearchUI.exe	0x198e0e03ed0	SystemRoot	C:\Windows
5148	SearchUI.exe	0x198e0e03ed0	TEMP	C:\Users\IEUser\AppData\Local\Packages\microsoft.windows.cortana_cw5n1h2txyewy\AC\Temp
5148	SearchUI.exe	0x198e0e03ed0	TMP	C:\Users\IEUser\AppData\Local\Packages\microsoft.windows.cortana_cw5n1h2txyewy\AC\Temp
5148	SearchUI.exe	0x198e0e03ed0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
5148	SearchUI.exe	0x198e0e03ed0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
5148	SearchUI.exe	0x198e0e03ed0	USERDOMAIN	MSEDGEWIN10
5148	SearchUI.exe	0x198e0e03ed0	USERDOMAIN_ROAMINGPROFILE	MSEDGEWIN10
5148	SearchUI.exe	0x198e0e03ed0	USERNAME	IEUser
5148	SearchUI.exe	0x198e0e03ed0	USERPROFILE	C:\Users\IEUser
5148	SearchUI.exe	0x198e0e03ed0	VM_COMMON_DIR	C:\ProgramData\FEVM
5148	SearchUI.exe	0x198e0e03ed0	windir	C:\Windows
5148	SearchUI.exe	0x198e0e03ed0	_NT_SYMBOL_PATH	symsrv*symsrv.dll*C:\symbols*http://msdl.microsoft.com/download/symbols
5328	RuntimeBroker.	0x220d1203da0	ALLUSERSPROFILE	C:\ProgramData
5328	RuntimeBroker.	0x220d1203da0	APPDATA	C:\Users\IEUser\AppData\Roaming
5328	RuntimeBroker.	0x220d1203da0	ChocolateyInstall	C:\ProgramData\chocolatey
5328	RuntimeBroker.	0x220d1203da0	ChocolateyLastPathUpdate	132973136170645366
5328	RuntimeBroker.	0x220d1203da0	ChocolateyToolsLocation	C:\Tools
5328	RuntimeBroker.	0x220d1203da0	CommonProgramFiles	C:\Program Files\Common Files
5328	RuntimeBroker.	0x220d1203da0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5328	RuntimeBroker.	0x220d1203da0	CommonProgramW6432	C:\Program Files\Common Files
5328	RuntimeBroker.	0x220d1203da0	COMPUTERNAME	MSEDGEWIN10
5328	RuntimeBroker.	0x220d1203da0	ComSpec	C:\Windows\system32\cmd.exe
5328	RuntimeBroker.	0x220d1203da0	DriverData	C:\Windows\System32\Drivers\DriverData
5328	RuntimeBroker.	0x220d1203da0	HOMEDRIVE	C:
5328	RuntimeBroker.	0x220d1203da0	HOMEPATH	\Users\IEUser
5328	RuntimeBroker.	0x220d1203da0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
5328	RuntimeBroker.	0x220d1203da0	LOCALAPPDATA	C:\Users\IEUser\AppData\Local
5328	RuntimeBroker.	0x220d1203da0	LOGONSERVER	\\MSEDGEWIN10
5328	RuntimeBroker.	0x220d1203da0	NUMBER_OF_PROCESSORS	8
5328	RuntimeBroker.	0x220d1203da0	OneDrive	C:\Users\IEUser\OneDrive
5328	RuntimeBroker.	0x220d1203da0	OS	Windows_NT
5328	RuntimeBroker.	0x220d1203da0	Path	C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\Python37\Scripts\;C:\Python37\;C:\Python27\;C:\Python27\Scripts;C:\ProgramData\Boxstarter;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Puppet Labs\Puppet\bin;C:\Program Files\OpenJDK\openjdk-11.0.15_10\bin;C:\Program Files\nodejs\;C:\Program Files\Microsoft VS Code\bin;C:\Users\IEUser\AppData\Local\Microsoft\WindowsApps;C:\Tools\Cmder;C:\ProgramData\chocolatey\lib\radare2.flare\tools\radare2\bin;C:\Tools\java-deobfuscator-gui;C:\Tools\Bytecode-Viewer;C:\Program Files (x86)\Nmap;C:\ProgramData\chocolatey\lib\rawcap\tools\rawcap;C:\Tools\pyinstxtractor;C:\Tools\oledump;C:\Tools\rtfdump;C:\Tools\msoffcrypto-crack;C:\Program Files (x86)\pdfid;C:\Program Files (x86)\pdfparser;C:\pdfstreamdumper;C:\iDefense\SysAnalyzer;C:\Users\IEUser\AppData\Local\Programs\Fiddler;C:\Users\IEUser\AppData\Roaming\npm
5328	RuntimeBroker.	0x220d1203da0	PATHEXT	.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
5328	RuntimeBroker.	0x220d1203da0	PROCESSOR_ARCHITECTURE	AMD64
5328	RuntimeBroker.	0x220d1203da0	PROCESSOR_IDENTIFIER	AMD64 Family 23 Model 113 Stepping 0, AuthenticAMD
5328	RuntimeBroker.	0x220d1203da0	PROCESSOR_LEVEL	23
5328	RuntimeBroker.	0x220d1203da0	PROCESSOR_REVISION	7100
5328	RuntimeBroker.	0x220d1203da0	ProgramData	C:\ProgramData
5328	RuntimeBroker.	0x220d1203da0	ProgramFiles	C:\Program Files
5328	RuntimeBroker.	0x220d1203da0	ProgramFiles(x86)	C:\Program Files (x86)
5328	RuntimeBroker.	0x220d1203da0	ProgramW6432	C:\Program Files
5328	RuntimeBroker.	0x220d1203da0	PROMPT	FLARE$S$d$s$t$_$p$+$g
5328	RuntimeBroker.	0x220d1203da0	PSModulePath	C:\Users\IEUser\Documents\WindowsPowerShell\Modules
5328	RuntimeBroker.	0x220d1203da0	PUBLIC	C:\Users\Public
5328	RuntimeBroker.	0x220d1203da0	RAW_TOOLS_DIR	C:\Tools
5328	RuntimeBroker.	0x220d1203da0	SystemDrive	C:
5328	RuntimeBroker.	0x220d1203da0	SystemRoot	C:\Windows
5328	RuntimeBroker.	0x220d1203da0	TEMP	C:\Users\IEUser\AppData\Local\Temp
5328	RuntimeBroker.	0x220d1203da0	TMP	C:\Users\IEUser\AppData\Local\Temp
5328	RuntimeBroker.	0x220d1203da0	TOOL_LIST_DIR	C:\ProgramData\Microsoft\Windows\Start Menu\Programs\FLARE
5328	RuntimeBroker.	0x220d1203da0	TOOL_LIST_SHORTCUT	C:\Users\IEUser\Desktop\FLARE.lnk
5328	RuntimeBroker.	0x220d1203da0	USERDOMAIN	MSEDGEWIN10
5328	RuntimeBroker.	0x220d1203da0	USERDOMAIN_ROAMINGPROFILE	MSEDGEWIN10
5328	RuntimeBroker.	0x220d1203da0	USERNAME	IEUser
5328	RuntimeBroker.	0x220d1203da0	USERPROFILE	C:\Users\IEUser
5328	RuntimeBroker.	0x220d1203da0	VM_COMMON_DIR	C:\ProgramData\FEVM
5328	RuntimeBroker.	0x220d1203da0	windir	C:\Windows
5328	RuntimeBroker.	0x220d1203da0	_NT_SYMBOL_PATH	symsrv*symsrv.dll*C:\symbols*http://msdl.microsoft.com/download/symbols
5364	RuntimeBroker.	0x1c1c6003da0	ALLUSERSPROFILE	C:\ProgramData
5364	RuntimeBroker.	0x1c1c6003da0	APPDATA	C:\Users\IEUser\AppData\Roaming
5364	RuntimeBroker.	0x1c1c6003da0	ChocolateyInstall	C:\ProgramData\chocolatey
5364	RuntimeBroker.	0x1c1c6003da0	ChocolateyLastPathUpdate	132973136170645366
5364	RuntimeBroker.	0x1c1c6003da0	ChocolateyToolsLocation	C:\Tools
5364	RuntimeBroker.	0x1c1c6003da0	CommonProgramFiles	C:\Program Files\Common Files
5364	RuntimeBroker.	0x1c1c6003da0	CommonProgramFiles(x86)	C:\Program Files (x86)\Common Files
5364	RuntimeBroker.	0x1c1c6003da0	CommonProgramW6432	C:\Program Files\Common Files
5364	RuntimeBroker.	0x1c1c6003da0	COMPUTERNAME	MSEDGEWIN10
5364	RuntimeBroker.	0x1c1c6003da0	ComSpec	C:\Windows\system32\cmd.exe
5364	RuntimeBroker.	0x1c1c6003da0	DriverData	C:\Windows\System32\Drivers\DriverData
5364	RuntimeBroker.	0x1c1c6003da0	HOMEDRIVE	C:
5364	RuntimeBroker.	0x1c1c6003da0	HOMEPATH	\Users\IEUser
5364	RuntimeBroker.	0x1c1c6003da0	JAVA_HOME	C:\Program Files\OpenJDK\openjdk-11.0.15_10
5364	RuntimeBroker.	0x1c1c6003da0	LOCALAPPDATA	C:\Users\IEUser\AppData\Local
5364	RuntimeBroker.	0x1c1c6003da0	LOGONSERVER	\\MSEDGEWIN10
5364	RuntimeBroker.	0x1c1c6003da0	NUMBER_OF_PROCESSORS	8
5364	RuntimeBroker.	0x1c1c6003da0	OneDrive	C:\Users\IEUser\OneDrive
5364	RuntimeBroker.	0x1c1c6003da0	OS	Windows_NT
