Volatility 3 Framework 2.4.1

PID	Process	Value	Privilege	Attributes	Description
3684	taskhostw.exe	12	SeSystemtimePrivilege		Change the system time
3684	taskhostw.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
3684	taskhostw.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
3684	taskhostw.exe	15	SeCreatePagefilePrivilege		Create a pagefile
3684	taskhostw.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
3684	taskhostw.exe	17	SeBackupPrivilege		Backup files and directories
3684	taskhostw.exe	18	SeRestorePrivilege		Restore files and directories
3684	taskhostw.exe	19	SeShutdownPrivilege	Present	Shut down the system
3684	taskhostw.exe	20	SeDebugPrivilege		Debug programs
3684	taskhostw.exe	21	SeAuditPrivilege		Generate security audits
3684	taskhostw.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
3684	taskhostw.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
3684	taskhostw.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
3684	taskhostw.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
3684	taskhostw.exe	26	SeSyncAgentPrivilege		Synch directory service data
3684	taskhostw.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
3684	taskhostw.exe	28	SeManageVolumePrivilege		Manage the files on a volume
3684	taskhostw.exe	29	SeImpersonatePrivilege		Impersonate a client after authentication
3684	taskhostw.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
3684	taskhostw.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
3684	taskhostw.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
3684	taskhostw.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
3684	taskhostw.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
3684	taskhostw.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
3684	taskhostw.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1036	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1036	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1036	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
1036	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1036	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1036	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
1036	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1036	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
1036	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1036	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
1036	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1036	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
1036	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
1036	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
1036	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
1036	svchost.exe	17	SeBackupPrivilege		Backup files and directories
1036	svchost.exe	18	SeRestorePrivilege		Restore files and directories
1036	svchost.exe	19	SeShutdownPrivilege		Shut down the system
1036	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
1036	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
1036	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1036	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1036	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1036	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
1036	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1036	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1036	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1036	svchost.exe	29	SeImpersonatePrivilege	Default	Impersonate a client after authentication
1036	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
1036	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1036	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1036	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
1036	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
1036	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
1036	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
2188	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
2188	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
2188	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
2188	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
2188	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
2188	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
2188	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
2188	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
2188	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
2188	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
2188	svchost.exe	12	SeSystemtimePrivilege		Change the system time
2188	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
2188	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
2188	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
2188	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
2188	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
2188	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
2188	svchost.exe	19	SeShutdownPrivilege		Shut down the system
2188	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
2188	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
2188	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
2188	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
2188	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
2188	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
2188	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
2188	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
2188	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
2188	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
2188	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
2188	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
2188	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
2188	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
2188	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
2188	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
2188	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
4168	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
4168	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
4168	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
4168	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
4168	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4168	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
4168	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
4168	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4168	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
4168	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
4168	svchost.exe	12	SeSystemtimePrivilege		Change the system time
4168	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
4168	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
4168	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
4168	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
4168	svchost.exe	17	SeBackupPrivilege		Backup files and directories
4168	svchost.exe	18	SeRestorePrivilege		Restore files and directories
4168	svchost.exe	19	SeShutdownPrivilege		Shut down the system
4168	svchost.exe	20	SeDebugPrivilege		Debug programs
4168	svchost.exe	21	SeAuditPrivilege		Generate security audits
4168	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4168	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4168	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4168	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
4168	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
4168	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4168	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
4168	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4168	svchost.exe	30	SeCreateGlobalPrivilege	Default	Create global objects
4168	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4168	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4168	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
4168	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
4168	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
4168	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
4292	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
4292	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
4292	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
4292	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
4292	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4292	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
4292	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
4292	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4292	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
4292	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
4292	svchost.exe	12	SeSystemtimePrivilege		Change the system time
4292	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
4292	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
4292	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
4292	svchost.exe	16	SeCreatePermanentPrivilege	Default	Create permanent shared objects
4292	svchost.exe	17	SeBackupPrivilege		Backup files and directories
4292	svchost.exe	18	SeRestorePrivilege		Restore files and directories
4292	svchost.exe	19	SeShutdownPrivilege		Shut down the system
4292	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
4292	svchost.exe	21	SeAuditPrivilege	Default	Generate security audits
4292	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
4292	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
4292	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
4292	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
4292	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
4292	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
4292	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
4292	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
4292	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
4292	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
4292	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
4292	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
4292	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
4292	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
4292	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
4336	ctfmon.exe	2	SeCreateTokenPrivilege		Create a token object
4336	ctfmon.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
4336	ctfmon.exe	4	SeLockMemoryPrivilege		Lock pages in memory
4336	ctfmon.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
4336	ctfmon.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
4336	ctfmon.exe	7	SeTcbPrivilege		Act as part of the operating system
4336	ctfmon.exe	8	SeSecurityPrivilege		Manage auditing and security log
4336	ctfmon.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
4336	ctfmon.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
4336	ctfmon.exe	11	SeSystemProfilePrivilege		Profile system performance
4336	ctfmon.exe	12	SeSystemtimePrivilege		Change the system time
4336	ctfmon.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
4336	ctfmon.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
4336	ctfmon.exe	15	SeCreatePagefilePrivilege		Create a pagefile
4336	ctfmon.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
4336	ctfmon.exe	17	SeBackupPrivilege		Backup files and directories
4336	ctfmon.exe	18	SeRestorePrivilege		Restore files and directories
4336	ctfmon.exe	19	SeShutdownPrivilege	Present	Shut down the system
